Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1623791820,Process Proposal,380,0,0x217a1121db1eeacc6f50703ec0a92885e0d8d2d4,Member Proposal for nickcaputo,WETH,750000000000000000,0
1623701240,Process Proposal,100,0,0x0b5f5a722ac5e8ecedf4da39a656fe5f1e76b34c,Member Proposal for jonathan_p,WXDAI,500000000000000000000,0
1623680375,Tokens Collected,,,,,WXDAI,1500000000000000000000,0
1623350935,Tokens Collected,,,,,WXDAI,14450000000000000000000,0
1623350660,Tokens Collected,,,,,WXDAI,3438400000000000000000,0
1623257115,Process Proposal,0,0,0x0b5f5a722ac5e8ecedf4da39a656fe5f1e76b34c,Rage Ship v0,WXDAI,0,500000000000000000000
1623077840,Process Proposal,182,0,0x9583648c314cdf666f4f555299db3b36f5d5b2f9,Lucas' tribute for shares (rebase.radio),WXDAI,910000000000000000000,0
1622993170,Process Proposal,0,0,0x025ba795c68f2d1b04366db82ae9e992da8179c4,Invoice 0531,WXDAI,0,200000000000000000000
1622993135,Process Proposal,0,0,0xfe1084bc16427e5eb7f13fc19bcd4e641f7d571f,Tributing Spoils From Consultations,WXDAI,240000000000000000000,0
1622768525,Tokens Collected,,,,,WXDAI,250000000000000000000,0
1622680405,Process Proposal,100,0,0xd1629474d25a63b1018fcc965e1d218a00f6cbd3,Membership request - deeayeen 🐪,WXDAI,500000000000000000000,0
1622680325,Tokens Collected,,,,,WXDAI,1200000000000000000000,0
1622560195,Process Proposal,0,0,0x85a68563c14da97ad636aa74d36ab0e4773f459b,Raid Token Funding,WXDAI,0,12000000000000000000000
1622560165,Tokens Collected,,,,,WXDAI,996000000000000000000,0
1622472295,Process Proposal,41,0,0x956d5740b3477f0b46dae26753b07ecbd8055908,Jaqi tribute for Smart Invoice + Join Us earnings,WXDAI,205000000000000000000,0
1622472280,Process Proposal,0,0,0xf12ddfa8bebf988c4637c0fcf7a5c8bcfa28c1f6,Proposal for funding season 1 cohort,WXDAI,0,4500000000000000000000
1622472255,Process Proposal,132,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,Spencer's May share buybacks,WXDAI,660000000000000000000,0
1622225775,Process Proposal,62,0,0xb4c3a698874b625df289e97f718206701c1f4c0f,Membership proposal for Bingo,WXDAI,310000000000000000000,0
1622088495,Rage Quit,,,,,WETH,0,281602927038237897
1622088495,Rage Quit,,,,,ROBOT,0,162672156751384353
1622088495,Rage Quit,,,,,STAKE,0,87419423541104642
1622088495,Rage Quit,,,,,WXDAI,0,193183837232691756878
1622068550,Tokens Collected,,,,,WXDAI,7945000000000000000000,0
1622061710,Process Proposal,30,0,0x164ba6d1e6dd5f937908c34137d271ea3852c214,"Consultations ",WXDAI,0,600000000000000000000
1621959280,Tokens Collected,,,,,WXDAI,1250000000000000000000,0
